county,town,village,office,number,candidates,votes
臺中市,豐原區,北陽里,1731,3,蔡英文/賴清德,594
臺中市,豐原區,北陽里,1732,1,宋楚瑜/余湘,57
臺中市,豐原區,北陽里,1732,2,韓國瑜/張善政,398
臺中市,豐原區,北陽里,1732,3,蔡英文/賴清德,722
臺中市,豐原區,北陽里,1733,1,宋楚瑜/余湘,51
臺中市,豐原區,北陽里,1733,2,韓國瑜/張善政,388
臺中市,豐原區,北陽里,1733,3,蔡英文/賴清德,653
臺中市,豐原區,北陽里,1734,1,宋楚瑜/余湘,46
臺中市,豐原區,北陽里,1734,2,韓國瑜/張善政,418
臺中市,豐原區,北陽里,1734,3,蔡英文/賴清德,645
臺中市,豐原區,北陽里,1735,1,宋楚瑜/余湘,47
臺中市,豐原區,北陽里,1735,2,韓國瑜/張善政,427
臺中市,豐原區,北陽里,1735,3,蔡英文/賴清德,644
臺中市,豐原區,北陽里,1736,1,宋楚瑜/余湘,43
臺中市,豐原區,北陽里,1736,2,韓國瑜/張善政,346
臺中市,豐原區,北陽里,1736,3,蔡英文/賴清德,548
臺中市,豐原區,北陽里,1737,1,宋楚瑜/余湘,45
臺中市,豐原區,北陽里,1737,2,韓國瑜/張善政,334
臺中市,豐原區,北陽里,1737,3,蔡英文/賴清德,602
臺中市,豐原區,南嵩里,1746,1,宋楚瑜/余湘,25
臺中市,豐原區,南嵩里,1746,2,韓國瑜/張善政,232
臺中市,豐原區,南嵩里,1746,3,蔡英文/賴清德,556
臺中市,豐原區,南嵩里,1747,1,宋楚瑜/余湘,57
臺中市,豐原區,南嵩里,1747,2,韓國瑜/張善政,304
臺中市,豐原區,南嵩里,1747,3,蔡英文/賴清德,523
臺中市,豐原區,南嵩里,1748,1,宋楚瑜/余湘,40
臺中市,豐原區,南嵩里,1748,2,韓國瑜/張善政,261
臺中市,豐原區,南嵩里,1748,3,蔡英文/賴清德,537
臺中市,豐原區,南村里,1739,1,宋楚瑜/余湘,60
臺中市,豐原區,南村里,1739,2,韓國瑜/張善政,267
臺中市,豐原區,南村里,1739,3,蔡英文/賴清德,727
臺中市,豐原區,南村里,1740,1,宋楚瑜/余湘,40
臺中市,豐原區,南村里,1740,2,韓國瑜/張善政,297
臺中市,豐原區,南村里,1740,3,蔡英文/賴清德,581
臺中市,豐原區,南村里,1741,1,宋楚瑜/余湘,53
臺中市,豐原區,南村里,1741,2,韓國瑜/張善政,407
臺中市,豐原區,南村里,1741,3,蔡英文/賴清德,603
臺中市,豐原區,南村里,1742,1,宋楚瑜/余湘,34
臺中市,豐原區,南村里,1742,2,韓國瑜/張善政,336
臺中市,豐原區,南村里,1742,3,蔡英文/賴清德,556
臺中市,豐原區,南田里,1743,1,宋楚瑜/余湘,39
臺中市,豐原區,南田里,1743,2,韓國瑜/張善政,277
臺中市,豐原區,南田里,1743,3,蔡英文/賴清德,453
臺中市,豐原區,南田里,1744,1,宋楚瑜/余湘,32
臺中市,豐原區,南田里,1744,2,韓國瑜/張善政,240
臺中市,豐原區,南田里,1744,3,蔡英文/賴清德,603
臺中市,豐原區,南田里,1745,1,宋楚瑜/余湘,46
臺中市,豐原區,南田里,1745,2,韓國瑜/張善政,238
臺中市,豐原區,南田里,1745,3,蔡英文/賴清德,485
臺中市,豐原區,南陽里,1722,1,宋楚瑜/余湘,42
臺中市,豐原區,南陽里,1722,2,韓國瑜/張善政,457
臺中市,豐原區,南陽里,1722,3,蔡英文/賴清德,684
臺中市,豐原區,南陽里,1723,1,宋楚瑜/余湘,60
臺中市,豐原區,南陽里,1723,2,韓國瑜/張善政,472
臺中市,豐原區,南陽里,1723,3,蔡英文/賴清德,682
臺中市,豐原區,南陽里,1724,1,宋楚瑜/余湘,56
臺中市,豐原區,南陽里,1724,2,韓國瑜/張善政,410
臺中市,豐原區,南陽里,1724,3,蔡英文/賴清德,608
臺中市,豐原區,南陽里,1725,1,宋楚瑜/余湘,55
臺中市,豐原區,南陽里,1725,2,韓國瑜/張善政,421
臺中市,豐原區,南陽里,1725,3,蔡英文/賴清德,668
臺中市,豐原區,南陽里,1726,1,宋楚瑜/余湘,61
臺中市,豐原區,南陽里,1726,2,韓國瑜/張善政,398
臺中市,豐原區,南陽里,1726,3,蔡英文/賴清德,633
臺中市,豐原區,南陽里,1727,1,宋楚瑜/余湘,75
臺中市,豐原區,南陽里,1727,2,韓國瑜/張善政,387
臺中市,豐原區,南陽里,1727,3,蔡英文/賴清德,606
臺中市,豐原區,南陽里,1728,1,宋楚瑜/余湘,60
臺中市,豐原區,南陽里,1728,2,韓國瑜/張善政,375
臺中市,豐原區,南陽里,1728,3,蔡英文/賴清德,672
臺中市,豐原區,圳寮里,1678,1,宋楚瑜/余湘,48
臺中市,豐原區,圳寮里,1678,2,韓國瑜/張善政,325
臺中市,豐原區,圳寮里,1678,3,蔡英文/賴清德,628
臺中市,豐原區,大湳里,1664,1,宋楚瑜/余湘,43
臺中市,豐原區,大湳里,1664,2,韓國瑜/張善政,283
臺中市,豐原區,大湳里,1664,3,蔡英文/賴清德,482
臺中市,豐原區,大湳里,1665,1,宋楚瑜/余湘,56
臺中市,豐原區,大湳里,1665,2,韓國瑜/張善政,362
臺中市,豐原區,大湳里,1665,3,蔡英文/賴清德,609
臺中市,豐原區,富春里,1682,1,宋楚瑜/余湘,23
臺中市,豐原區,富春里,1682,2,韓國瑜/張善政,199
臺中市,豐原區,富春里,1682,3,蔡英文/賴清德,361
臺中市,豐原區,朴子里,1755,1,宋楚瑜/余湘,41
臺中市,豐原區,朴子里,1755,2,韓國瑜/張善政,259
臺中市,豐原區,朴子里,1755,3,蔡英文/賴清德,535
臺中市,豐原區,朴子里,1756,1,宋楚瑜/余湘,39
臺中市,豐原區,朴子里,1756,2,韓國瑜/張善政,225
臺中市,豐原區,朴子里,1756,3,蔡英文/賴清德,530
臺中市,豐原區,朴子里,1757,1,宋楚瑜/余湘,50
臺中市,豐原區,朴子里,1757,2,韓國瑜/張善政,239
臺中市,豐原區,朴子里,1757,3,蔡英文/賴清德,593
臺中市,豐原區,東勢里,1704,1,宋楚瑜/余湘,34
臺中市,豐原區,東勢里,1704,2,韓國瑜/張善政,398
臺中市,豐原區,東勢里,1704,3,蔡英文/賴清德,678
臺中市,豐原區,東湳里,1668,1,宋楚瑜/余湘,44
臺中市,豐原區,東湳里,1668,2,韓國瑜/張善政,307
臺中市,豐原區,東湳里,1668,3,蔡英文/賴清德,749
臺中市,豐原區,東湳里,1669,1,宋楚瑜/余湘,59
臺中市,豐原區,東湳里,1669,2,韓國瑜/張善政,322
臺中市,豐原區,東湳里,1669,3,蔡英文/賴清德,672
臺中市,豐原區,東湳里,1670,1,宋楚瑜/余湘,46
臺中市,豐原區,東湳里,1670,2,韓國瑜/張善政,303
臺中市,豐原區,東湳里,1670,3,蔡英文/賴清德,545
臺中市,豐原區,東陽里,1738,1,宋楚瑜/余湘,55
臺中市,豐原區,東陽里,1738,2,韓國瑜/張善政,383
臺中市,豐原區,東陽里,1738,3,蔡英文/賴清德,776
臺中市,豐原區,民生里,1705,1,宋楚瑜/余湘,39
臺中市,豐原區,民生里,1705,2,韓國瑜/張善政,309
臺中市,豐原區,民生里,1705,3,蔡英文/賴清德,545
臺中市,豐原區,田心里,1706,1,宋楚瑜/余湘,63
臺中市,豐原區,田心里,1706,2,韓國瑜/張善政,370
臺中市,豐原區,田心里,1706,3,蔡英文/賴清德,658
臺中市,豐原區,田心里,1707,1,宋楚瑜/余湘,61
臺中市,豐原區,田心里,1707,2,韓國瑜/張善政,396
臺中市,豐原區,田心里,1707,3,蔡英文/賴清德,635
臺中市,豐原區,田心里,1708,1,宋楚瑜/余湘,40
臺中市,豐原區,田心里,1708,2,韓國瑜/張善政,328
臺中市,豐原區,田心里,1708,3,蔡英文/賴清德,675
臺中市,豐原區,田心里,1709,1,宋楚瑜/余湘,57
臺中市,豐原區,田心里,1709,2,韓國瑜/張善政,441
臺中市,豐原區,田心里,1709,3,蔡英文/賴清德,661
臺中市,豐原區,社皮里,1692,1,宋楚瑜/余湘,47
臺中市,豐原區,社皮里,1692,2,韓國瑜/張善政,307
臺中市,豐原區,社皮里,1692,3,蔡英文/賴清德,580
臺中市,豐原區,社皮里,1693,1,宋楚瑜/余湘,48
臺中市,豐原區,社皮里,1693,2,韓國瑜/張善政,413
臺中市,豐原區,社皮里,1693,3,蔡英文/賴清德,571
臺中市,豐原區,社皮里,1694,1,宋楚瑜/余湘,48
臺中市,豐原區,社皮里,1694,2,韓國瑜/張善政,373
臺中市,豐原區,社皮里,1694,3,蔡英文/賴清德,601
臺中市,豐原區,社皮里,1695,1,宋楚瑜/余湘,44
臺中市,豐原區,社皮里,1695,2,韓國瑜/張善政,346
臺中市,豐原區,社皮里,1695,3,蔡英文/賴清德,558
臺中市,豐原區,社皮里,1696,1,宋楚瑜/余湘,59
臺中市,豐原區,社皮里,1696,2,韓國瑜/張善政,422
臺中市,豐原區,社皮里,1696,3,蔡英文/賴清德,595
臺中市,豐原區,社皮里,1697,1,宋楚瑜/余湘,51
臺中市,豐原區,社皮里,1697,2,韓國瑜/張善政,350
臺中市,豐原區,社皮里,1697,3,蔡英文/賴清德,672
臺中市,豐原區,社皮里,1698,1,宋楚瑜/余湘,44
臺中市,豐原區,社皮里,1698,2,韓國瑜/張善政,386
臺中市,豐原區,社皮里,1698,3,蔡英文/賴清德,727
臺中市,豐原區,翁子里,1751,1,宋楚瑜/余湘,44
臺中市,豐原區,翁子里,1751,2,韓國瑜/張善政,403
臺中市,豐原區,翁子里,1751,3,蔡英文/賴清德,731
臺中市,豐原區,翁子里,1752,1,宋楚瑜/余湘,65
臺中市,豐原區,翁子里,1752,2,韓國瑜/張善政,382
臺中市,豐原區,翁子里,1752,3,蔡英文/賴清德,627
臺中市,豐原區,翁明里,1749,1,宋楚瑜/余湘,40
臺中市,豐原區,翁明里,1749,2,韓國瑜/張善政,244
臺中市,豐原區,翁明里,1749,3,蔡英文/賴清德,425
臺中市,豐原區,翁明里,1750,1,宋楚瑜/余湘,49
臺中市,豐原區,翁明里,1750,2,韓國瑜/張善政,309
臺中市,豐原區,翁明里,1750,3,蔡英文/賴清德,515
臺中市,豐原區,翁社里,1753,1,宋楚瑜/余湘,37
臺中市,豐原區,翁社里,1753,2,韓國瑜/張善政,245
臺中市,豐原區,翁社里,1753,3,蔡英文/賴清德,439
臺中市,豐原區,翁社里,1754,1,宋楚瑜/余湘,34
臺中市,豐原區,翁社里,1754,2,韓國瑜/張善政,291
臺中市,豐原區,翁社里,1754,3,蔡英文/賴清德,561
臺中市,豐原區,葫蘆里,1683,1,宋楚瑜/余湘,26
臺中市,豐原區,葫蘆里,1683,2,韓國瑜/張善政,147
臺中市,豐原區,葫蘆里,1683,3,蔡英文/賴清德,302
臺中市,豐原區,西勢里,1688,1,宋楚瑜/余湘,40
臺中市,豐原區,西勢里,1688,2,韓國瑜/張善政,395
臺中市,豐原區,西勢里,1688,3,蔡英文/賴清德,580
臺中市,豐原區,西勢里,1689,1,宋楚瑜/余湘,22
臺中市,豐原區,西勢里,1689,2,韓國瑜/張善政,266
臺中市,豐原區,西勢里,1689,3,蔡英文/賴清德,386
臺中市,豐原區,西安里,1684,1,宋楚瑜/余湘,40
臺中市,豐原區,西安里,1684,2,韓國瑜/張善政,323
臺中市,豐原區,西安里,1684,3,蔡英文/賴清德,541
臺中市,豐原區,西安里,1685,1,宋楚瑜/余湘,51
臺中市,豐原區,西安里,1685,2,韓國瑜/張善政,318
臺中市,豐原區,西安里,1685,3,蔡英文/賴清德,577
臺中市,豐原區,西安里,1686,1,宋楚瑜/余湘,44
臺中市,豐原區,西安里,1686,2,韓國瑜/張善政,343
臺中市,豐原區,西安里,1686,3,蔡英文/賴清德,561
臺中市,豐原區,西安里,1687,1,宋楚瑜/余湘,37
臺中市,豐原區,西安里,1687,2,韓國瑜/張善政,342
臺中市,豐原區,西安里,1687,3,蔡英文/賴清德,576
臺中市,豐原區,西湳里,1671,1,宋楚瑜/余湘,64
臺中市,豐原區,西湳里,1671,2,韓國瑜/張善政,325
臺中市,豐原區,西湳里,1671,3,蔡英文/賴清德,728
臺中市,豐原區,西湳里,1672,1,宋楚瑜/余湘,62
臺中市,豐原區,西湳里,1672,2,韓國瑜/張善政,340
臺中市,豐原區,西湳里,1672,3,蔡英文/賴清德,699
臺中市,豐原區,西湳里,1673,1,宋楚瑜/余湘,36
臺中市,豐原區,西湳里,1673,2,韓國瑜/張善政,345
臺中市,豐原區,西湳里,1673,3,蔡英文/賴清德,738
臺中市,豐原區,西湳里,1674,1,宋楚瑜/余湘,53
臺中市,豐原區,西湳里,1674,2,韓國瑜/張善政,390
臺中市,豐原區,西湳里,1674,3,蔡英文/賴清德,630
臺中市,豐原區,西湳里,1675,1,宋楚瑜/余湘,61
臺中市,豐原區,西湳里,1675,2,韓國瑜/張善政,429
臺中市,豐原區,西湳里,1675,3,蔡英文/賴清德,754
臺中市,豐原區,西湳里,1676,1,宋楚瑜/余湘,49
臺中市,豐原區,西湳里,1676,2,韓國瑜/張善政,360
臺中市,豐原區,西湳里,1676,3,蔡英文/賴清德,694
臺中市,豐原區,豐原里,1654,1,宋楚瑜/余湘,28
臺中市,豐原區,豐原里,1654,2,韓國瑜/張善政,282
臺中市,豐原區,豐原里,1654,3,蔡英文/賴清德,387
臺中市,豐原區,豐原里,1655,1,宋楚瑜/余湘,43
臺中市,豐原區,豐原里,1655,2,韓國瑜/張善政,475
臺中市,豐原區,豐原里,1655,3,蔡英文/賴清德,497
臺中市,豐原區,豐圳里,1679,1,宋楚瑜/余湘,60
臺中市,豐原區,豐圳里,1679,2,韓國瑜/張善政,371
臺中市,豐原區,豐圳里,1679,3,蔡英文/賴清德,520
臺中市,豐原區,豐圳里,1680,1,宋楚瑜/余湘,42
臺中市,豐原區,豐圳里,1680,2,韓國瑜/張善政,304
臺中市,豐原區,豐圳里,1680,3,蔡英文/賴清德,473
臺中市,豐原區,豐圳里,1681,1,宋楚瑜/余湘,41
臺中市,豐原區,豐圳里,1681,2,韓國瑜/張善政,311
臺中市,豐原區,豐圳里,1681,3,蔡英文/賴清德,472
臺中市,豐原區,豐榮里,1656,1,宋楚瑜/余湘,40
臺中市,豐原區,豐榮里,1656,2,韓國瑜/張善政,280
臺中市,豐原區,豐榮里,1656,3,蔡英文/賴清德,506
臺中市,豐原區,豐田里,1710,1,宋楚瑜/余湘,57
臺中市,豐原區,豐田里,1710,2,韓國瑜/張善政,361
臺中市,豐原區,豐田里,1710,3,蔡英文/賴清德,720
臺中市,豐原區,豐田里,1711,1,宋楚瑜/余湘,54
臺中市,豐原區,豐田里,1711,2,韓國瑜/張善政,356
臺中市,豐原區,豐田里,1711,3,蔡英文/賴清德,700
臺中市,豐原區,豐田里,1712,1,宋楚瑜/余湘,56
臺中市,豐原區,豐田里,1712,2,韓國瑜/張善政,326
臺中市,豐原區,豐田里,1712,3,蔡英文/賴清德,691
臺中市,豐原區,豐田里,1713,1,宋楚瑜/余湘,34
臺中市,豐原區,豐田里,1713,2,韓國瑜/張善政,386
臺中市,豐原區,豐田里,1713,3,蔡英文/賴清德,647
臺中市,豐原區,豐田里,1714,1,宋楚瑜/余湘,44
臺中市,豐原區,豐田里,1714,2,韓國瑜/張善政,402
臺中市,豐原區,豐田里,1714,3,蔡英文/賴清德,691
臺中市,豐原區,豐田里,1715,1,宋楚瑜/余湘,38
臺中市,豐原區,豐田里,1715,2,韓國瑜/張善政,388
臺中市,豐原區,豐田里,1715,3,蔡英文/賴清德,662
臺中市,豐原區,豐田里,1716,1,宋楚瑜/余湘,69
臺中市,豐原區,豐田里,1716,2,韓國瑜/張善政,414
臺中市,豐原區,豐田里,1716,3,蔡英文/賴清德,560
臺中市,豐原區,豐西里,1677,1,宋楚瑜/余湘,82
臺中市,豐原區,豐西里,1677,2,韓國瑜/張善政,446
臺中市,豐原區,豐西里,1677,3,蔡英文/賴清德,690
臺中市,豐原區,鎌村里,1717,1,宋楚瑜/余湘,53
臺中市,豐原區,鎌村里,1717,2,韓國瑜/張善政,405
臺中市,豐原區,鎌村里,1717,3,蔡英文/賴清德,735
臺中市,豐原區,鎌村里,1718,1,宋楚瑜/余湘,47
臺中市,豐原區,鎌村里,1718,2,韓國瑜/張善政,401
臺中市,豐原區,鎌村里,1718,3,蔡英文/賴清德,631
臺中市,豐原區,鎌村里,1719,1,宋楚瑜/余湘,63
臺中市,豐原區,鎌村里,1719,2,韓國瑜/張善政,452
臺中市,豐原區,鎌村里,1719,3,蔡英文/賴清德,729
臺中市,豐原區,陽明里,1720,1,宋楚瑜/余湘,51
臺中市,豐原區,陽明里,1720,2,韓國瑜/張善政,333
臺中市,豐原區,陽明里,1720,3,蔡英文/賴清德,507
臺中市,豐原區,陽明里,1721,1,宋楚瑜/余湘,48
臺中市,豐原區,陽明里,1721,2,韓國瑜/張善政,425
臺中市,豐原區,陽明里,1721,3,蔡英文/賴清德,622
臺中市,豐原區,頂街里,1657,1,宋楚瑜/余湘,30
臺中市,豐原區,頂街里,1657,2,韓國瑜/張善政,231
臺中市,豐原區,頂街里,1657,3,蔡英文/賴清德,457
臺中市,霧峰區,丁台里,437,1,宋楚瑜/余湘,47
臺中市,霧峰區,丁台里,437,2,韓國瑜/張善政,289
臺中市,霧峰區,丁台里,437,3,蔡英文/賴清德,547
臺中市,霧峰區,丁台里,438,1,宋楚瑜/余湘,46
臺中市,霧峰區,丁台里,438,2,韓國瑜/張善政,222
臺中市,霧峰區,丁台里,438,3,蔡英文/賴清德,590
臺中市,霧峰區,中正里,419,1,宋楚瑜/余湘,51
臺中市,霧峰區,中正里,419,2,韓國瑜/張善政,384
臺中市,霧峰區,中正里,419,3,蔡英文/賴清德,462
臺中市,霧峰區,中正里,420,1,宋楚瑜/余湘,30
臺中市,霧峰區,中正里,420,2,韓國瑜/張善政,255
臺中市,霧峰區,中正里,420,3,蔡英文/賴清德,376
臺中市,霧峰區,五福里,435,1,宋楚瑜/余湘,51
臺中市,霧峰區,五福里,435,2,韓國瑜/張善政,374
臺中市,霧峰區,五福里,435,3,蔡英文/賴清德,526
臺中市,霧峰區,五福里,436,1,宋楚瑜/余湘,56
臺中市,霧峰區,五福里,436,2,韓國瑜/張善政,323
臺中市,霧峰區,五福里,436,3,蔡英文/賴清德,584
臺中市,霧峰區,六股里,450,1,宋楚瑜/余湘,55
臺中市,霧峰區,六股里,450,2,韓國瑜/張善政,250
臺中市,霧峰區,六股里,450,3,蔡英文/賴清德,590
臺中市,霧峰區,六股里,451,1,宋楚瑜/余湘,40
臺中市,霧峰區,六股里,451,2,韓國瑜/張善政,294
臺中市,霧峰區,六股里,451,3,蔡英文/賴清德,584
臺中市,霧峰區,北勢里,439,1,宋楚瑜/余湘,47
臺中市,霧峰區,北勢里,439,2,韓國瑜/張善政,328
臺中市,霧峰區,北勢里,439,3,蔡英文/賴清德,397
臺中市,霧峰區,北勢里,440,1,宋楚瑜/余湘,53
臺中市,霧峰區,北勢里,440,2,韓國瑜/張善政,352
臺中市,霧峰區,北勢里,440,3,蔡英文/賴清德,406
臺中市,霧峰區,北柳里,428,1,宋楚瑜/余湘,45
臺中市,霧峰區,北柳里,428,2,韓國瑜/張善政,376
臺中市,霧峰區,北柳里,428,3,蔡英文/賴清德,519
臺中市,霧峰區,北柳里,429,1,宋楚瑜/余湘,38
臺中市,霧峰區,北柳里,429,2,韓國瑜/張善政,327
臺中市,霧峰區,北柳里,429,3,蔡英文/賴清德,591
臺中市,霧峰區,北柳里,430,1,宋楚瑜/余湘,42
臺中市,霧峰區,北柳里,430,2,韓國瑜/張善政,349
臺中市,霧峰區,北柳里,430,3,蔡英文/賴清德,674
臺中市,霧峰區,南勢里,441,1,宋楚瑜/余湘,47
臺中市,霧峰區,南勢里,441,2,韓國瑜/張善政,371
臺中市,霧峰區,南勢里,441,3,蔡英文/賴清德,547
臺中市,霧峰區,南柳里,431,1,宋楚瑜/余湘,36
臺中市,霧峰區,南柳里,431,2,韓國瑜/張善政,269
臺中市,霧峰區,南柳里,431,3,蔡英文/賴清德,443
臺中市,霧峰區,南柳里,432,1,宋楚瑜/余湘,26
臺中市,霧峰區,南柳里,432,2,韓國瑜/張善政,236
臺中市,霧峰區,南柳里,432,3,蔡英文/賴清德,391
臺中市,霧峰區,吉峰里,405,1,宋楚瑜/余湘,25
臺中市,霧峰區,吉峰里,405,2,韓國瑜/張善政,295
臺中市,霧峰區,吉峰里,405,3,蔡英文/賴清德,435
臺中市,霧峰區,吉峰里,406,1,宋楚瑜/余湘,50
臺中市,霧峰區,吉峰里,406,2,韓國瑜/張善政,321
臺中市,霧峰區,吉峰里,406,3,蔡英文/賴清德,450
臺中市,霧峰區,吉峰里,407,1,宋楚瑜/余湘,70
臺中市,霧峰區,吉峰里,407,2,韓國瑜/張善政,365
臺中市,霧峰區,吉峰里,407,3,蔡英文/賴清德,448
臺中市,霧峰區,吉峰里,408,1,宋楚瑜/余湘,42
臺中市,霧峰區,吉峰里,408,2,韓國瑜/張善政,305
臺中市,霧峰區,吉峰里,408,3,蔡英文/賴清德,437
臺中市,霧峰區,吉峰里,409,1,宋楚瑜/余湘,48
臺中市,霧峰區,吉峰里,409,2,韓國瑜/張善政,229
臺中市,霧峰區,吉峰里,409,3,蔡英文/賴清德,456
臺中市,霧峰區,吉峰里,410,1,宋楚瑜/余湘,38
臺中市,霧峰區,吉峰里,410,2,韓國瑜/張善政,351
臺中市,霧峰區,吉峰里,410,3,蔡英文/賴清德,464
臺中市,霧峰區,吉峰里,411,1,宋楚瑜/余湘,42
